mes;equipamento;faixa;data;hora;minutos_intervalo;qtd_0a10km;qtd_11a20km;qtd_21a30km;qtd_31a40km;qtd_41a50km;qtd_51a60km;qtd_61a70km;qtd_71a80km;qtd_81a90km;qtd_91a100km;qtd_acimade100km
6;"FS030REC";2;"2020-06-06";21;"31-45";0;2;1;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";21;"46-59";0;5;2;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";22;"0-15";0;7;5;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";22;"16-30";1;2;1;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";22;"31-45";0;1;3;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";22;"46-59";1;3;2;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";23;"0-15";1;2;3;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";23;"16-30";0;1;0;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";23;"31-45";0;1;5;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";23;"46-59";0;2;4;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";0;"0-15";0;2;3;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";0;"16-30";0;2;1;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";0;"31-45";0;1;0;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";0;"46-59";0;1;0;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";1;"0-15";0;0;2;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";1;"16-30";0;1;0;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";1;"31-45";0;0;0;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";1;"46-59";0;0;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";2;"0-15";0;0;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";2;"16-30";0;0;2;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";2;"31-45";0;0;1;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";3;"0-15";0;0;2;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";3;"16-30";0;0;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";4;"16-30";0;0;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";4;"31-45";0;0;1;3;1;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";4;"46-59";1;0;2;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";5;"0-15";0;3;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";5;"16-30";0;2;0;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";5;"31-45";0;1;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";5;"46-59";0;1;2;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";6;"0-15";1;0;0;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";6;"16-30";0;0;0;2;4;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";6;"31-45";0;7;2;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";6;"46-59";0;2;1;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";7;"0-15";1;6;4;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";7;"16-30";2;2;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";7;"31-45";0;1;6;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";7;"46-59";2;1;0;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";8;"0-15";1;6;6;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";8;"16-30";0;5;5;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";8;"31-45";0;2;2;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";8;"46-59";0;10;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";9;"0-15";0;3;3;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";9;"16-30";0;1;2;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";9;"31-45";0;12;3;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";9;"46-59";2;4;2;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";10;"0-15";0;5;3;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";10;"16-30";1;5;8;2;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";10;"31-45";1;5;2;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";10;"46-59";0;2;7;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";11;"0-15";1;4;8;4;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";11;"16-30";2;8;3;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";11;"31-45";1;5;7;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";11;"46-59";0;4;4;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";12;"0-15";0;12;4;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";12;"16-30";0;5;3;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";12;"31-45";1;6;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";12;"46-59";1;1;2;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";13;"0-15";2;5;7;3;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";13;"16-30";1;7;5;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";13;"31-45";2;6;4;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";13;"46-59";0;5;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";14;"0-15";0;3;2;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";14;"16-30";0;3;3;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";14;"31-45";0;5;1;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";14;"46-59";1;1;6;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";15;"0-15";1;10;4;1;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";15;"16-30";0;2;4;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";15;"31-45";0;3;5;6;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";15;"46-59";1;2;4;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";16;"0-15";1;1;1;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";16;"16-30";0;2;1;3;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";16;"31-45";1;4;4;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";16;"46-59";0;3;2;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";17;"0-15";0;2;5;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";17;"16-30";0;2;8;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";17;"31-45";0;3;2;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";17;"46-59";0;4;3;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";18;"0-15";0;7;4;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";18;"16-30";0;8;4;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";18;"31-45";1;2;3;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";18;"46-59";1;4;4;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";19;"0-15";1;0;3;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";19;"16-30";0;4;4;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";19;"31-45";0;1;1;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";19;"46-59";0;0;4;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";20;"0-15";1;2;10;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";20;"16-30";2;4;3;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";20;"31-45";0;2;6;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";20;"46-59";0;0;2;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";21;"0-15";1;2;4;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";21;"16-30";2;6;4;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";21;"31-45";0;3;0;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";21;"46-59";0;2;2;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";22;"0-15";0;4;3;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";22;"16-30";0;2;0;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";22;"31-45";0;0;3;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";22;"46-59";0;2;1;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";23;"0-15";0;3;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";23;"16-30";1;1;0;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-07";23;"46-59";0;0;0;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";0;"16-30";0;0;2;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";0;"31-45";0;0;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";0;"46-59";0;0;2;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";1;"0-15";0;1;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";1;"16-30";0;0;2;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";1;"31-45";0;0;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";1;"46-59";0;0;2;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";2;"0-15";0;1;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";2;"16-30";0;0;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";2;"31-45";0;0;0;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";2;"46-59";0;0;0;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";3;"0-15";0;1;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";3;"16-30";0;0;1;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";3;"46-59";0;0;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";4;"0-15";0;0;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";4;"16-30";0;0;2;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";4;"31-45";0;0;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";4;"46-59";0;0;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";5;"0-15";4;6;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";5;"16-30";0;0;1;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";5;"31-45";1;3;3;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";5;"46-59";0;2;2;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";6;"0-15";2;4;1;4;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";6;"16-30";3;1;2;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";6;"31-45";1;3;0;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";6;"46-59";1;14;7;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";7;"0-15";1;3;5;5;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";7;"16-30";2;6;5;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";7;"31-45";0;5;6;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";7;"46-59";0;2;4;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";8;"0-15";2;7;6;3;3;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";8;"16-30";0;5;3;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";8;"31-45";0;5;2;6;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";8;"46-59";1;6;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";9;"0-15";0;6;8;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";9;"16-30";4;3;9;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";9;"31-45";1;7;17;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";9;"46-59";0;7;5;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";10;"0-15";0;3;10;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";10;"16-30";1;15;5;3;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";10;"31-45";2;5;7;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";10;"46-59";0;8;8;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";11;"0-15";0;6;6;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";11;"16-30";0;6;7;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";11;"31-45";2;6;10;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";11;"46-59";0;5;9;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";12;"0-15";0;3;10;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";12;"16-30";1;4;8;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";12;"31-45";0;6;9;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";12;"46-59";0;7;3;8;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";13;"0-15";0;10;5;4;2;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";13;"16-30";0;2;7;4;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";13;"31-45";1;4;5;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";13;"46-59";1;4;3;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";14;"0-15";1;11;2;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";14;"16-30";0;6;4;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";14;"31-45";2;4;9;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";14;"46-59";2;4;5;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";15;"0-15";1;11;9;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";15;"16-30";2;5;9;4;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";15;"31-45";3;2;4;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";15;"46-59";3;10;10;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";16;"0-15";3;10;6;7;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";16;"16-30";2;5;3;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";16;"31-45";0;2;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";16;"46-59";2;10;8;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";17;"0-15";2;7;5;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";17;"16-30";1;5;13;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";17;"31-45";1;7;7;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";17;"46-59";0;3;5;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";18;"0-15";0;5;14;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";18;"16-30";4;2;6;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";18;"31-45";0;13;8;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";18;"46-59";0;6;6;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";19;"0-15";0;4;8;2;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";19;"16-30";1;3;7;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";19;"31-45";0;10;4;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";19;"46-59";2;8;8;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";20;"0-15";0;1;1;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";20;"16-30";1;5;6;5;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";20;"31-45";2;3;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";20;"46-59";0;3;4;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";21;"0-15";0;5;2;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";21;"16-30";2;3;6;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";21;"31-45";1;0;4;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";21;"46-59";1;1;1;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";22;"0-15";0;2;4;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";22;"16-30";0;1;2;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";22;"31-45";1;2;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";22;"46-59";2;1;3;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";23;"0-15";1;4;0;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";23;"16-30";0;1;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";23;"31-45";0;0;1;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-08";23;"46-59";0;0;0;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";0;"0-15";0;1;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";0;"31-45";0;1;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";1;"16-30";1;0;0;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";1;"31-45";0;0;0;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";1;"46-59";0;1;0;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";2;"16-30";0;0;3;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";2;"31-45";0;0;1;0;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";2;"46-59";0;0;0;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";3;"0-15";0;0;3;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";3;"16-30";0;0;0;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";3;"31-45";0;0;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";3;"46-59";0;1;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";4;"0-15";0;0;0;2;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";4;"16-30";0;1;2;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";4;"31-45";0;1;3;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";4;"46-59";0;2;0;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";5;"0-15";2;3;3;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";5;"16-30";0;2;3;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";5;"31-45";1;1;1;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";6;"0-15";1;1;5;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";6;"16-30";2;3;3;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";6;"31-45";0;3;2;0;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";6;"46-59";0;2;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";7;"0-15";0;3;5;6;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";7;"16-30";1;3;4;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";7;"31-45";0;4;7;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";7;"46-59";1;8;8;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";8;"0-15";2;8;4;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";8;"16-30";2;4;8;2;2;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";8;"31-45";2;8;7;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";8;"46-59";1;2;3;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";9;"0-15";0;7;10;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";9;"16-30";1;4;4;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";9;"31-45";0;6;5;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";9;"46-59";2;4;9;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";10;"0-15";1;9;7;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";10;"16-30";0;8;6;10;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";10;"31-45";1;9;7;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";10;"46-59";0;5;6;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";11;"0-15";1;6;8;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";11;"16-30";1;5;3;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";11;"31-45";0;6;6;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";11;"46-59";0;8;5;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";12;"0-15";1;11;18;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";12;"16-30";1;8;7;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";12;"31-45";0;5;3;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";12;"46-59";2;7;8;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";13;"0-15";0;8;10;6;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";13;"16-30";3;7;2;6;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";13;"31-45";0;6;5;5;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";13;"46-59";1;9;5;4;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";14;"0-15";4;5;5;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";14;"16-30";0;11;1;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";14;"31-45";0;2;7;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";14;"46-59";1;6;6;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";15;"0-15";2;7;5;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";15;"16-30";1;5;9;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";15;"31-45";1;5;8;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";15;"46-59";0;4;8;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";16;"0-15";1;2;5;6;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";16;"16-30";2;6;4;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";16;"31-45";0;8;8;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";16;"46-59";0;4;6;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";17;"0-15";0;0;9;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";17;"16-30";0;4;9;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";17;"31-45";0;2;12;9;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";17;"46-59";0;9;11;6;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";18;"0-15";0;2;19;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";18;"16-30";1;5;9;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";18;"31-45";1;3;8;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";18;"46-59";0;6;5;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";19;"0-15";1;5;7;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";19;"16-30";1;4;5;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";19;"31-45";0;3;6;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";19;"46-59";0;7;12;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";20;"0-15";0;4;4;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";20;"16-30";0;1;2;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";20;"31-45";0;4;5;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";20;"46-59";0;6;4;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";21;"0-15";1;3;8;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";21;"16-30";0;3;0;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";21;"31-45";0;2;1;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";21;"46-59";1;5;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";22;"0-15";1;2;3;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";22;"16-30";0;0;0;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";22;"31-45";0;0;4;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";22;"46-59";0;1;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";23;"0-15";2;2;2;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";23;"16-30";0;1;1;1;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";23;"31-45";0;1;1;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-09";23;"46-59";0;1;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-10";0;"0-15";0;1;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-10";0;"16-30";0;1;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-10";0;"31-45";0;0;0;0;1;0;0;0;0;0;0
